tick,cluster_id,voxel_count,total_density,total_energy,cx,cy,cz,charge_sum,age_ticks,birth_tick
250,0,25,4.09303,0.703988,15.96,16,15.88,5,0,250
300,0,25,5.03465,1.10489,15.96,16,15.88,5,50,250
350,0,25,4.67335,0.990858,15.96,16,15.88,5,100,250
400,0,25,3.44985,0.542387,15.96,16,15.88,5,150,250
450,0,25,5.08285,1.18301,15.96,16,15.88,5,200,250
500,0,25,4.64777,0.960755,15.96,16,15.88,5,250,250
550,0,25,5.46008,1.274,15.96,16,15.88,5,300,250
600,0,25,6.9729,2.0232,15.96,16,15.88,5,350,250
650,0,25,6.58272,1.84913,15.96,16,15.88,5,400,250
700,0,25,6.36631,1.72764,15.96,16,15.88,5,450,250
750,0,25,6.96012,2.10959,15.96,16,15.88,5,500,250
800,0,25,6.85284,1.96959,15.96,16,15.88,5,550,250
850,0,25,7.14882,2.14487,15.96,16,15.88,5,600,250
900,0,25,7.56028,2.41765,15.96,16,15.88,5,650,250
950,0,25,7.64067,2.40185,15.96,16,15.88,5,700,250
1000,0,25,10.0227,4.17322,15.96,16,15.88,5,750,250
1050,0,25,9.13883,3.42201,15.96,16,15.88,5,800,250
1100,0,25,9.62027,3.84903,15.96,16,15.88,5,850,250
1150,0,25,8.34037,2.91323,15.96,16,15.88,5,900,250
1200,0,25,9.86351,3.95404,15.96,16,15.88,5,950,250
1250,0,25,10.2197,4.26871,15.96,16,15.88,5,1000,250
1300,0,25,8.21385,2.81872,15.96,16,15.88,5,1050,250
1350,0,25,9.83189,3.94625,15.96,16,15.88,5,1100,250
1400,0,25,9.35456,3.60556,15.96,16,15.88,5,1150,250
1450,0,25,7.41424,2.27799,15.96,16,15.88,5,1200,250
1500,0,25,8.33348,2.92152,15.96,16,15.88,5,1250,250
1550,0,25,7.99561,2.62759,15.96,16,15.88,5,1300,250
1600,0,25,8.54776,3.01747,15.96,16,15.88,5,1350,250
1650,0,25,9.38403,3.62821,15.96,16,15.88,5,1400,250
1700,0,25,8.83351,3.23143,15.96,16,15.88,5,1450,250
1750,0,25,10.0217,4.0878,15.96,16,15.88,5,1500,250
1800,0,25,10.4356,4.49114,15.96,16,15.88,5,1550,250
1850,0,25,11.0932,5.01758,15.96,16,15.88,5,1600,250
1900,0,25,11.6165,5.48016,15.96,16,15.88,5,1650,250
1950,0,25,10.8677,4.82686,15.96,16,15.88,5,1700,250
2000,0,25,12.8715,6.68892,15.96,16,15.88,5,1750,250
2050,0,25,12.8631,6.66801,15.96,16,15.88,5,1800,250
2100,0,25,12.2845,6.26535,15.96,16,15.88,5,1850,250
2150,0,25,13.1446,7.02965,15.96,16,15.88,5,1900,250
2200,0,25,14.6059,8.67561,15.96,16,15.88,5,1950,250
2250,0,25,14.1425,8.14344,15.96,16,15.88,5,2000,250
2300,0,25,13.8245,7.75319,15.96,16,15.88,5,2050,250
2350,0,25,15.5165,9.74401,15.96,16,15.88,5,2100,250
2400,0,25,15.0582,9.17437,15.96,16,15.88,5,2150,250
2450,0,25,15.9307,10.2618,15.96,16,15.88,5,2200,250
2500,0,25,16.144,10.4976,15.96,16,15.88,5,2250,250
2550,0,25,17.6534,12.618,15.96,16,15.88,5,2300,250
2600,0,27,18.3386,12.5431,15.963,16,15.8148,3,2350,250
2650,0,27,18.7101,13.0729,15.963,16,15.8148,3,2400,250
2700,0,27,19.7124,14.5071,15.963,16,15.8148,3,2450,250
